id,Trip Length in Seconds,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
2918,877.0,5:40:24 PM,5:55:01 PM,328.0,Grove St at Community Path,42.4,-71.12,328.0,Grove St at Community Path,42.4,-71.12,4899.0,Customer,1985.0,Male
2919,116.0,5:41:34 PM,5:43:30 PM,194.0,Broadway St at Mt Pleasant St,42.39,-71.08,235.0,East Somerville Library (Broadway and Illinois),42.39,-71.08,2851.0,Subscriber,1996.0,Male
2920,1336.0,5:41:42 PM,6:03:58 PM,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,2576.0,Subscriber,2000.0,Female
2921,641.0,5:41:56 PM,5:52:38 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,318.0,Ames St at Broadway,42.36,-71.09,5037.0,Subscriber,1986.0,Male
2922,837.0,5:41:59 PM,5:55:56 PM,51.0,Washington St at Lenox St,42.34,-71.08,131.0,Jackson Square T Stop,42.32,-71.1,5963.0,Subscriber,1995.0,Male
2923,1185.0,5:42:00 PM,6:01:45 PM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,5133.0,Subscriber,1994.0,Male
2924,300.0,5:42:02 PM,5:47:03 PM,70.0,Harvard Kennedy School at Bennett St / Eliot St,42.37,-71.12,108.0,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.38,-71.12,3887.0,Subscriber,1966.0,Male
2925,1181.0,5:42:03 PM,6:01:44 PM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,3114.0,Subscriber,1995.0,Male
2926,907.0,5:42:07 PM,5:57:14 PM,6.0,Cambridge St at Joy St,42.36,-71.07,47.0,Cross St at Hanover St,42.36,-71.06,2531.0,Subscriber,1979.0,Male
2927,135.0,5:42:10 PM,5:44:25 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,381.0,Inman Square at Springfield St.,42.37,-71.1,3090.0,Subscriber,1994.0,Male
2928,790.0,5:42:24 PM,5:55:34 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,115.0,Porter Square Station,42.39,-71.12,3585.0,Subscriber,1970.0,Female
2929,210.0,5:42:38 PM,5:46:09 PM,151.0,Surface Rd at India St,42.36,-71.05,157.0,Seaport Blvd at Sleeper St,42.35,-71.05,3598.0,Subscriber,1992.0,Female
2930,745.0,5:42:40 PM,5:55:06 PM,379.0,Tremont St at W. Dedham St,42.34,-71.07,27.0,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.33,-71.1,2130.0,Subscriber,1989.0,Male
2931,743.0,5:42:56 PM,5:55:20 PM,19.0,Park Dr at Buswell St,42.35,-71.11,17.0,Soldiers Field Park - 111 Western Ave,42.36,-71.12,5712.0,Subscriber,1983.0,Male
2932,559.0,5:43:07 PM,5:52:26 PM,318.0,Ames St at Broadway,42.36,-71.09,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,4414.0,Subscriber,1995.0,Male
2933,422.0,5:43:21 PM,5:50:23 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,4083.0,Subscriber,1990.0,Male
2934,281.0,5:43:23 PM,5:48:04 PM,40.0,Lewis Wharf at Atlantic Ave,42.36,-71.05,151.0,Surface Rd at India St,42.36,-71.05,5124.0,Subscriber,1989.0,Male
2935,280.0,5:43:26 PM,5:48:06 PM,40.0,Lewis Wharf at Atlantic Ave,42.36,-71.05,151.0,Surface Rd at India St,42.36,-71.05,3993.0,Subscriber,1992.0,Male
2936,2843.0,5:43:32 PM,6:30:55 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,40.0,Lewis Wharf at Atlantic Ave,42.36,-71.05,3677.0,Subscriber,1996.0,Male
2937,485.0,5:43:33 PM,5:51:38 PM,4.0,Tremont St at E Berkeley St,42.35,-71.07,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,2034.0,Subscriber,1987.0,Male
2938,565.0,5:43:43 PM,5:53:09 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,360.0,Bartlett St at John Elliot Sq,42.33,-71.09,5965.0,Subscriber,1992.0,Male
2939,500.0,5:43:48 PM,5:52:08 PM,219.0,Boston East - 126 Border St,42.37,-71.04,213.0,East Boston Neighborhood Health Center - 20 Maverick Square,42.37,-71.04,2186.0,Subscriber,1982.0,Male
2940,730.0,5:44:03 PM,5:56:13 PM,386.0,Sennott Park  Broadway at Norfolk Street,42.37,-71.1,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,5925.0,Subscriber,1996.0,Male
2941,3966.0,5:44:03 PM,6:50:10 PM,58.0,Mugar Way at Beacon St,42.36,-71.07,58.0,Mugar Way at Beacon St,42.36,-71.07,6146.0,Customer,1969.0,Not Specified
2942,329.0,5:44:09 PM,5:49:39 PM,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,4853.0,Subscriber,1989.0,Male
2943,2187.0,5:44:10 PM,6:20:38 PM,66.0,Commonwealth Ave at Griggs St,42.35,-71.13,352.0,Ring Rd,42.35,-71.08,3620.0,Subscriber,1991.0,Female
2944,316.0,5:44:12 PM,5:49:29 PM,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,178.0,MIT Pacific St at Purrington St,42.36,-71.1,4437.0,Subscriber,1991.0,Male
2945,315.0,5:44:24 PM,5:49:39 PM,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,5147.0,Subscriber,1992.0,Female
2946,428.0,5:44:37 PM,5:51:45 PM,180.0,Mt Auburn,42.37,-71.13,108.0,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.38,-71.12,4393.0,Subscriber,1984.0,Male
2947,668.0,5:44:42 PM,5:55:51 PM,89.0,Harvard Law School at Mass Ave / Jarvis St,42.38,-71.12,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,2898.0,Subscriber,1981.0,Male
2948,1745.0,5:44:48 PM,6:13:53 PM,44.0,Congress St at Boston City Hall,42.36,-71.06,235.0,East Somerville Library (Broadway and Illinois),42.39,-71.08,4210.0,Subscriber,1993.0,Male
2949,824.0,5:45:00 PM,5:58:44 PM,110.0,Harvard University Gund Hall at Quincy St / Kirkland St,42.38,-71.11,90.0,Lechmere Station at Cambridge St / First St,42.37,-71.08,2390.0,Customer,1969.0,Not Specified
2950,1066.0,5:45:00 PM,6:02:47 PM,189.0,Kendall T,42.36,-71.08,70.0,Harvard Kennedy School at Bennett St / Eliot St,42.37,-71.12,3271.0,Customer,1969.0,Not Specified
2951,1426.0,5:45:12 PM,6:08:58 PM,82.0,Beacon St at Tappan St,42.34,-71.14,352.0,Ring Rd,42.35,-71.08,3617.0,Customer,1996.0,Male
2952,400.0,5:45:23 PM,5:52:04 PM,219.0,Boston East - 126 Border St,42.37,-71.04,213.0,East Boston Neighborhood Health Center - 20 Maverick Square,42.37,-71.04,4731.0,Customer,1969.0,Not Specified
2953,614.0,5:45:24 PM,5:55:38 PM,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,116.0,359 Broadway - Broadway at Fayette Street,42.37,-71.1,5266.0,Subscriber,1992.0,Male
2954,1392.0,5:45:44 PM,6:08:57 PM,82.0,Beacon St at Tappan St,42.34,-71.14,352.0,Ring Rd,42.35,-71.08,3278.0,Customer,1990.0,Male
2955,810.0,5:45:46 PM,5:59:17 PM,40.0,Lewis Wharf at Atlantic Ave,42.36,-71.05,157.0,Seaport Blvd at Sleeper St,42.35,-71.05,3212.0,Subscriber,1980.0,Female
2956,131.0,5:45:56 PM,5:48:08 PM,177.0,University Park,42.36,-71.1,178.0,MIT Pacific St at Purrington St,42.36,-71.1,4684.0,Subscriber,1995.0,Male
2957,1396.0,5:46:03 PM,6:09:19 PM,82.0,Beacon St at Tappan St,42.34,-71.14,352.0,Ring Rd,42.35,-71.08,2856.0,Customer,1997.0,Female
2958,793.0,5:46:05 PM,5:59:18 PM,185.0,Third at Binney,42.37,-71.08,49.0,Stuart St at Charles St,42.35,-71.07,5139.0,Customer,1986.0,Male
2959,1810.0,5:46:10 PM,6:16:20 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,327.0,Main St at Thompson Sq,42.37,-71.06,3878.0,Customer,1969.0,Not Specified
2960,1770.0,5:46:29 PM,6:16:00 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,327.0,Main St at Thompson Sq,42.37,-71.06,2349.0,Customer,1969.0,Not Specified
2961,2140.0,5:47:01 PM,6:22:41 PM,362.0,Columbia Rd at Tierney Community Center,42.33,-71.05,405.0,Sydney St at Carson St,42.32,-71.05,3898.0,Customer,1994.0,Male
2962,1909.0,5:47:03 PM,6:18:53 PM,58.0,Mugar Way at Beacon St,42.36,-71.07,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,5703.0,Subscriber,1989.0,Male
2963,2116.0,5:47:08 PM,6:22:24 PM,362.0,Columbia Rd at Tierney Community Center,42.33,-71.05,405.0,Sydney St at Carson St,42.32,-71.05,6086.0,Customer,1994.0,Male
2964,2120.0,5:47:34 PM,6:22:54 PM,362.0,Columbia Rd at Tierney Community Center,42.33,-71.05,405.0,Sydney St at Carson St,42.32,-71.05,2219.0,Customer,1995.0,Male
2965,342.0,5:47:43 PM,5:53:26 PM,39.0,Washington St at Rutland St,42.34,-71.07,363.0,Harrison Ave at Mullins Way,42.35,-71.06,4104.0,Subscriber,1995.0,Male
2966,102.0,5:47:47 PM,5:49:29 PM,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,4057.0,Subscriber,1998.0,Male
2967,2028.0,5:48:01 PM,6:21:50 PM,370.0,Dartmouth St at Newbury St,42.35,-71.08,370.0,Dartmouth St at Newbury St,42.35,-71.08,2579.0,Customer,1995.0,Female
2968,1813.0,5:48:17 PM,6:18:30 PM,224.0,Fresh Pond Reservation,42.38,-71.14,97.0,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.37,-71.12,5876.0,Subscriber,1993.0,Male
2969,757.0,5:48:24 PM,6:01:02 PM,11.0,Longwood Ave at Binney St,42.34,-71.11,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,4116.0,Subscriber,1986.0,Female
2970,186.0,5:48:38 PM,5:51:44 PM,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,66.0,Commonwealth Ave at Griggs St,42.35,-71.13,3671.0,Customer,1969.0,Not Specified
2971,375.0,5:49:12 PM,5:55:28 PM,179.0,MIT Vassar St,42.36,-71.1,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,2729.0,Subscriber,1997.0,Male
2972,1111.0,5:49:23 PM,6:07:55 PM,70.0,Harvard Kennedy School at Bennett St / Eliot St,42.37,-71.12,3.0,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34,-71.1,4004.0,Subscriber,1985.0,Male
2973,1959.0,5:49:41 PM,6:22:20 PM,362.0,Columbia Rd at Tierney Community Center,42.33,-71.05,405.0,Sydney St at Carson St,42.32,-71.05,3523.0,Customer,1993.0,Male
2974,573.0,5:49:42 PM,5:59:15 PM,146.0,Murphy Skating Rink - 1880 Day Blvd,42.34,-71.02,296.0,Farragut Rd at E. 6th St,42.33,-71.02,4959.0,Subscriber,1992.0,Male
2975,1487.0,5:49:58 PM,6:14:45 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,33.0,Kenmore Square,42.35,-71.1,5147.0,Customer,1969.0,Not Specified
2976,1478.0,5:50:12 PM,6:14:51 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,33.0,Kenmore Square,42.35,-71.1,4853.0,Customer,1969.0,Not Specified
2977,541.0,5:50:12 PM,5:59:13 PM,90.0,Lechmere Station at Cambridge St / First St,42.37,-71.08,85.0,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.38,-71.05,4854.0,Subscriber,1986.0,Male
2978,1052.0,5:50:49 PM,6:08:22 PM,92.0,University of Massachusetts Boston - Campus Center,42.31,-71.04,93.0,JFK/UMass T Stop,42.32,-71.05,5812.0,Customer,1969.0,Not Specified
2979,1578.0,5:50:49 PM,6:17:08 PM,176.0,Lesley University,42.39,-71.12,99.0,Wilson Square,42.39,-71.11,5066.0,Customer,1996.0,Female
2980,805.0,5:51:11 PM,6:04:37 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,3189.0,Subscriber,2000.0,Male
2981,1124.0,5:51:18 PM,6:10:03 PM,364.0,Tremont St at Northampton St,42.34,-71.08,125.0,Hyde Square - Barbara St at Centre St,42.32,-71.11,3802.0,Subscriber,1991.0,Male
2982,1032.0,5:51:25 PM,6:08:37 PM,92.0,University of Massachusetts Boston - Campus Center,42.31,-71.04,93.0,JFK/UMass T Stop,42.32,-71.05,3120.0,Customer,1969.0,Not Specified
2983,1790.0,5:51:26 PM,6:21:16 PM,14.0,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.34,-71.1,366.0,Broadway T Stop,42.34,-71.06,4044.0,Customer,1995.0,Male
2984,1754.0,5:51:32 PM,6:20:46 PM,272.0,Shawmut T Stop,42.29,-71.07,272.0,Shawmut T Stop,42.29,-71.07,3376.0,Customer,1969.0,Not Specified
2985,1767.0,5:51:40 PM,6:21:08 PM,272.0,Shawmut T Stop,42.29,-71.07,272.0,Shawmut T Stop,42.29,-71.07,4359.0,Customer,1969.0,Not Specified
2986,458.0,5:51:45 PM,5:59:24 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,386.0,Sennott Park  Broadway at Norfolk Street,42.37,-71.1,2082.0,Subscriber,1970.0,Female
2987,214.0,5:52:14 PM,5:55:48 PM,178.0,MIT Pacific St at Purrington St,42.36,-71.1,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,3370.0,Subscriber,1994.0,Male
2988,206.0,5:52:23 PM,5:55:50 PM,364.0,Tremont St at Northampton St,42.34,-71.08,379.0,Tremont St at W. Dedham St,42.34,-71.07,3397.0,Customer,1983.0,Female
2989,1107.0,5:52:33 PM,6:11:01 PM,51.0,Washington St at Lenox St,42.34,-71.08,226.0,Commonwealth Ave At Babcock St,42.35,-71.12,6040.0,Subscriber,1964.0,Male
2990,398.0,5:52:48 PM,5:59:26 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,97.0,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.37,-71.12,2612.0,Subscriber,1993.0,Female
2991,343.0,5:52:54 PM,5:58:37 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,2171.0,Subscriber,1996.0,Female
2992,825.0,5:53:00 PM,6:06:45 PM,177.0,University Park,42.36,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,3326.0,Subscriber,1995.0,Male
2993,742.0,5:53:04 PM,6:05:26 PM,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,331.0,Huntington Ave at Mass Art,42.34,-71.1,2694.0,Subscriber,1988.0,Male
2994,185.0,5:53:08 PM,5:56:13 PM,116.0,359 Broadway - Broadway at Fayette Street,42.37,-71.1,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,2140.0,Subscriber,1993.0,Male
2995,375.0,5:53:24 PM,5:59:39 PM,141.0,Kendall Street,42.36,-71.08,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5921.0,Subscriber,1987.0,Female
2996,805.0,5:53:26 PM,6:06:51 PM,177.0,University Park,42.36,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,2589.0,Subscriber,1997.0,Male
2997,930.0,5:53:27 PM,6:08:57 PM,225.0,Cambridge Dept. of Public Works -147 Hampshire St.,42.37,-71.1,84.0,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.37,-71.08,4397.0,Subscriber,1986.0,Male
2998,818.0,5:53:38 PM,6:07:17 PM,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,359.0,One Brigham Circle,42.33,-71.1,3743.0,Subscriber,1999.0,Female
2999,816.0,5:53:42 PM,6:07:18 PM,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,359.0,One Brigham Circle,42.33,-71.1,2247.0,Subscriber,1997.0,Male
3000,457.0,5:53:57 PM,6:01:35 PM,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,30.0,Brigham Circle - Francis St at Huntington Ave,42.33,-71.1,3101.0,Subscriber,1998.0,Male
3001,843.0,5:53:59 PM,6:08:03 PM,14.0,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.34,-71.1,42.0,Boylston St at Arlington St,42.35,-71.07,3534.0,Customer,1969.0,Not Specified
3002,331.0,5:54:02 PM,5:59:33 PM,386.0,Sennott Park  Broadway at Norfolk Street,42.37,-71.1,177.0,University Park,42.36,-71.1,2708.0,Customer,1969.0,Not Specified
3003,4958.0,5:54:04 PM,7:16:43 PM,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,33.0,Kenmore Square,42.35,-71.1,5997.0,Customer,2001.0,Male
3004,3280.0,5:54:06 PM,6:48:46 PM,23.0,Boston City Hall - 28 State St,42.36,-71.06,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,6092.0,Subscriber,1998.0,Male
3005,579.0,5:54:15 PM,6:03:54 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,370.0,Dartmouth St at Newbury St,42.35,-71.08,2085.0,Subscriber,1995.0,Female
3006,152.0,5:54:26 PM,5:56:59 PM,372.0,Boylston St at Exeter St,42.35,-71.08,415.0,Stuart St at Berkeley St,42.35,-71.07,5132.0,Subscriber,1960.0,Male
3007,774.0,5:54:27 PM,6:07:21 PM,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,359.0,One Brigham Circle,42.33,-71.1,3292.0,Customer,1969.0,Not Specified
3008,640.0,5:54:27 PM,6:05:07 PM,177.0,University Park,42.36,-71.1,108.0,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.38,-71.12,3408.0,Subscriber,1989.0,Male
3009,324.0,5:54:29 PM,5:59:54 PM,189.0,Kendall T,42.36,-71.08,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,2012.0,Subscriber,1995.0,Male
3010,1448.0,5:54:34 PM,6:18:42 PM,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,182.0,Museum of Science,42.37,-71.07,2354.0,Subscriber,1974.0,Female
3011,538.0,5:54:35 PM,6:03:33 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,6074.0,Subscriber,1987.0,Male
3012,1623.0,5:54:37 PM,6:21:41 PM,342.0,Boylston St at Jersey St,42.34,-71.1,69.0,Coolidge Corner - Beacon St at Centre St,42.34,-71.12,2445.0,Subscriber,1977.0,Male
3013,530.0,5:54:39 PM,6:03:29 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5261.0,Subscriber,1988.0,Female
3014,1028.0,5:54:42 PM,6:11:51 PM,352.0,Ring Rd,42.35,-71.08,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,2505.0,Subscriber,1997.0,Female
3015,808.0,5:54:59 PM,6:08:27 PM,177.0,University Park,42.36,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,3576.0,Customer,1969.0,Not Specified
3016,459.0,5:55:22 PM,6:03:01 PM,179.0,MIT Vassar St,42.36,-71.1,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,3268.0,Subscriber,1999.0,Male
3017,1037.0,5:55:31 PM,6:12:49 PM,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,342.0,Boylston St at Jersey St,42.34,-71.1,3542.0,Subscriber,1996.0,Female
3018,2637.0,5:55:45 PM,6:39:43 PM,47.0,Cross St at Hanover St,42.36,-71.06,47.0,Cross St at Hanover St,42.36,-71.06,6104.0,Customer,1969.0,Not Specified
3019,1217.0,5:55:47 PM,6:16:04 PM,54.0,Tremont St at West St,42.35,-71.06,179.0,MIT Vassar St,42.36,-71.1,2643.0,Subscriber,1994.0,Male
3020,589.0,5:56:18 PM,6:06:07 PM,145.0,Rindge Avenue - O'Neill Library,42.39,-71.13,89.0,Harvard Law School at Mass Ave / Jarvis St,42.38,-71.12,4820.0,Subscriber,1990.0,Not Specified
3021,1033.0,5:56:27 PM,6:13:40 PM,161.0,W Broadway at D St,42.34,-71.05,25.0,South End Library - Tremont St at W Newton St,42.34,-71.08,5989.0,Customer,1996.0,Female
3022,180.0,5:56:27 PM,5:59:28 PM,22.0,South Station - 700 Atlantic Ave,42.35,-71.06,81.0,Chinatown T Stop,42.35,-71.06,3065.0,Subscriber,1986.0,Male
3023,416.0,5:56:31 PM,6:03:27 PM,185.0,Third at Binney,42.37,-71.08,335.0,Harvard St at Greene-Rose Heritage Park,42.37,-71.1,2370.0,Subscriber,1995.0,Male
3024,145.0,5:56:38 PM,5:59:03 PM,39.0,Washington St at Rutland St,42.34,-71.07,26.0,Washington St at Waltham St,42.34,-71.07,4073.0,Subscriber,1973.0,Male
3025,320.0,5:56:48 PM,6:02:09 PM,39.0,Washington St at Rutland St,42.34,-71.07,363.0,Harrison Ave at Mullins Way,42.35,-71.06,3607.0,Subscriber,1993.0,Male
3026,1527.0,5:57:06 PM,6:22:34 PM,318.0,Ames St at Broadway,42.36,-71.09,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,5037.0,Subscriber,1995.0,Female
3027,8853.0,5:57:09 PM,8:24:43 PM,20.0,Aquarium T Stop - 200 Atlantic Ave,42.36,-71.05,43.0,Rowes Wharf at Atlantic Ave,42.36,-71.05,5880.0,Customer,1994.0,Male
3028,1179.0,5:57:15 PM,6:16:55 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,376.0,Honan Library,42.36,-71.13,4190.0,Subscriber,1995.0,Male
3029,1509.0,5:57:30 PM,6:22:39 PM,318.0,Ames St at Broadway,42.36,-71.09,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,5168.0,Subscriber,1994.0,Male
3030,357.0,5:57:39 PM,6:03:36 PM,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,2318.0,Subscriber,1986.0,Male
3031,996.0,5:57:54 PM,6:14:31 PM,360.0,Bartlett St at John Elliot Sq,42.33,-71.09,352.0,Ring Rd,42.35,-71.08,5965.0,Subscriber,1986.0,Male
3032,1804.0,5:57:55 PM,6:27:59 PM,334.0,Mass Ave at Hadley/Walden,42.39,-71.12,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,5990.0,Subscriber,1995.0,Male
3033,2242.0,5:57:59 PM,6:35:22 PM,10.0,B.U. Central - 725 Comm. Ave.,42.35,-71.11,145.0,Rindge Avenue - O'Neill Library,42.39,-71.13,5515.0,Customer,1990.0,Male
3034,1416.0,5:58:11 PM,6:21:48 PM,226.0,Commonwealth Ave At Babcock St,42.35,-71.12,372.0,Boylston St at Exeter St,42.35,-71.08,5297.0,Customer,1997.0,Female
3035,1415.0,5:58:12 PM,6:21:47 PM,226.0,Commonwealth Ave At Babcock St,42.35,-71.12,372.0,Boylston St at Exeter St,42.35,-71.08,4403.0,Customer,1997.0,Female
3036,1168.0,5:58:13 PM,6:17:41 PM,23.0,Boston City Hall - 28 State St,42.36,-71.06,98.0,Warren St at Chelsea St,42.37,-71.06,5730.0,Customer,1969.0,Not Specified
3037,1020.0,5:58:14 PM,6:15:14 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,5247.0,Subscriber,1995.0,Male
3038,1153.0,5:58:20 PM,6:17:34 PM,23.0,Boston City Hall - 28 State St,42.36,-71.06,98.0,Warren St at Chelsea St,42.37,-71.06,3176.0,Customer,1969.0,Not Specified
3039,410.0,5:58:26 PM,6:05:16 PM,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,19.0,Park Dr at Buswell St,42.35,-71.11,3533.0,Customer,1969.0,Not Specified
3040,5050.0,5:58:27 PM,7:22:38 PM,446.0,700 Commonwealth Ave.,42.35,-71.1,352.0,Ring Rd,42.35,-71.08,3919.0,Customer,1969.0,Not Specified
3041,1004.0,5:58:36 PM,6:15:21 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,4016.0,Customer,1995.0,Female
3042,388.0,5:59:19 PM,6:05:48 PM,185.0,Third at Binney,42.37,-71.08,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,3109.0,Subscriber,1996.0,Male
3043,1141.0,5:59:28 PM,6:18:29 PM,135.0,ID Building East,42.34,-71.03,370.0,Dartmouth St at Newbury St,42.35,-71.08,2786.0,Subscriber,1995.0,Male
3044,496.0,5:59:39 PM,6:07:56 PM,78.0,Union Square - Somerville,42.38,-71.09,407.0,Craigie at Summer St,42.38,-71.11,5933.0,Subscriber,1990.0,Male
3045,543.0,5:59:55 PM,6:08:59 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,179.0,MIT Vassar St,42.36,-71.1,4956.0,Subscriber,1994.0,Female
3046,403.0,5:59:57 PM,6:06:40 PM,338.0,Commonwealth Ave at Kelton St,42.35,-71.14,344.0,Commonwealth Ave at Chiswick Rd,42.34,-71.15,3350.0,Subscriber,1986.0,Male
3047,458.0,6:00:03 PM,6:07:42 PM,189.0,Kendall T,42.36,-71.08,179.0,MIT Vassar St,42.36,-71.1,2821.0,Subscriber,1979.0,Male
3048,3142.0,6:00:21 PM,6:52:43 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,404.0,Mass Ave T Station,42.34,-71.08,3063.0,Subscriber,2000.0,Female
3049,314.0,6:00:24 PM,6:05:38 PM,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,178.0,MIT Pacific St at Purrington St,42.36,-71.1,2732.0,Subscriber,1995.0,Male
3050,2244.0,6:00:25 PM,6:37:50 PM,91.0,One Kendall Square at Hampshire St / Portland St,42.37,-71.09,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,3990.0,Subscriber,1986.0,Male
3051,3461.0,6:00:34 PM,6:58:15 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,381.0,Inman Square at Springfield St.,42.37,-71.1,3090.0,Customer,1985.0,Female
3052,337.0,6:00:48 PM,6:06:26 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,5921.0,Subscriber,1998.0,Male
3053,2320.0,6:00:51 PM,6:39:32 PM,381.0,Inman Square at Springfield St.,42.37,-71.1,17.0,Soldiers Field Park - 111 Western Ave,42.36,-71.12,4184.0,Subscriber,1985.0,Male
