id,Artwork ID,Artist Last Name,Artist First Name,Artist ID,Artwork Title,Medium,Year Created,Acquisition,Acquisition Year,Image,Webpage
983,4594.0,Frink,Dame Elisabeth,1124.0,Honey Buzzard,Etching and aquatint on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01129_8.jpg,http://www.tate.org.uk/art/artworks/frink-honey-buzzard-p01129
984,4597.0,Frink,Dame Elisabeth,1124.0,Marsh Harrier,Etching and aquatint on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01132_8.jpg,http://www.tate.org.uk/art/artworks/frink-marsh-harrier-p01132
985,4600.0,Frink,Dame Elisabeth,1124.0,Sparrow Hawk,Etching and aquatint on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01135_8.jpg,http://www.tate.org.uk/art/artworks/frink-sparrow-hawk-p01135
986,4676.0,Frost,Sir Terry,1126.0,Lace I,Lithograph on paper and leather,1968.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01136_8.jpg,http://www.tate.org.uk/art/artworks/frost-lace-i-p01136
987,4680.0,Frost,Sir Terry,1126.0,Colour on the Side,Lithograph on paper,1969.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01140_8.jpg,http://www.tate.org.uk/art/artworks/frost-colour-on-the-side-p01140
988,4685.0,Frost,Sir Terry,1126.0,Orange Dusk,Lithograph on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01145_8.jpg,http://www.tate.org.uk/art/artworks/frost-orange-dusk-p01145
989,4688.0,Frost,Sir Terry,1126.0,Lace II,Lithograph on papers and leather on lithograph on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01148_8.jpg,http://www.tate.org.uk/art/artworks/frost-lace-ii-p01148
990,4691.0,Frost,Sir Terry,1126.0,Moonship,Lithograph on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01151_8.jpg,http://www.tate.org.uk/art/artworks/frost-moonship-p01151
991,4694.0,Frost,Sir Terry,1126.0,Suspended Form,Lithograph on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01154_8.jpg,http://www.tate.org.uk/art/artworks/frost-suspended-form-p01154
992,4695.0,Frost,Sir Terry,1126.0,Zebra,Lithograph on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01155_8.jpg,http://www.tate.org.uk/art/artworks/frost-zebra-p01155
993,6766.0,House,Gordon,1312.0,A. Ladder Box,Etching and aquatint on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01178_8.jpg,http://www.tate.org.uk/art/artworks/house-a-ladder-box-p01178
994,6767.0,House,Gordon,1312.0,B. Multi-Case,Etching and aquatint on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01179_8.jpg,http://www.tate.org.uk/art/artworks/house-b-multi-case-p01179
995,6772.0,House,Gordon,1312.0,A. Ladder Box,Lithograph on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01184_8.jpg,http://www.tate.org.uk/art/artworks/house-a-ladder-box-p01184
996,6773.0,House,Gordon,1312.0,B. Multi-Case,Lithograph on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01185_8.jpg,http://www.tate.org.uk/art/artworks/house-b-multi-case-p01185
997,6912.0,Hoyland,John,1318.0,Untitled I,Lithograph on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01218_8.jpg,http://www.tate.org.uk/art/artworks/hoyland-untitled-i-p01218
998,6913.0,Hoyland,John,1318.0,Untitled II,Lithograph on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01219_8.jpg,http://www.tate.org.uk/art/artworks/hoyland-untitled-ii-p01219
999,6914.0,Hoyland,John,1318.0,Untitled III,Lithograph on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01220_8.jpg,http://www.tate.org.uk/art/artworks/hoyland-untitled-iii-p01220
1000,8791.0,Lijn,Liliane,1511.0,Koan-Cuts I,Screenprint on paper on screenprint on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01222_8.jpg,http://www.tate.org.uk/art/artworks/lijn-koan-cuts-i-p01222
1001,8792.0,Lijn,Liliane,1511.0,Koan-Cuts II,Screenprint on paper on screenprint on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01223_8.jpg,http://www.tate.org.uk/art/artworks/lijn-koan-cuts-ii-p01223
1002,8793.0,Lijn,Liliane,1511.0,Koan-Cuts III,Screenprint on paper on screenprint on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01224_8.jpg,http://www.tate.org.uk/art/artworks/lijn-koan-cuts-iii-p01224
1003,8794.0,Lijn,Liliane,1511.0,Koan-Cuts IV,Screenprint on paper on screenprint on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01225_8.jpg,http://www.tate.org.uk/art/artworks/lijn-koan-cuts-iv-p01225
1004,8795.0,Lijn,Liliane,1511.0,Koan-Cuts V,Screenprint on paper on screenprint on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01226_8.jpg,http://www.tate.org.uk/art/artworks/lijn-koan-cuts-v-p01226
1005,8805.0,Lim,Kim,1512.0,Ladder Series I,Etching on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01235_8.jpg,http://www.tate.org.uk/art/artworks/lim-ladder-series-i-p01235
1006,10656.0,Nicholson,Ben,1702.0,Turkish form,Etching on paper,1967.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01241_8.jpg,http://www.tate.org.uk/art/artworks/nicholson-turkish-form-p01241
1007,10919.0,Olitski,Jules,2198.0,Magenta-Orange I,Screenprint on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01243_8.jpg,http://www.tate.org.uk/art/artworks/olitski-magenta-orange-i-p01243
1008,10924.0,Olitski,Jules,2198.0,Crimson-Orange II,Screenprint on paper,1970.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01248_8.jpg,http://www.tate.org.uk/art/artworks/olitski-crimson-orange-ii-p01248
1009,11536.0,Phillips,Esq Peter,1763.0,Collection,Lithograph on paper,1974.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01273_8.jpg,http://www.tate.org.uk/art/artworks/phillips-collection-p01273
1010,13529.0,Smith,Richard,1959.0,I,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01275_8.jpg,http://www.tate.org.uk/art/artworks/smith-i-p01275
1011,13530.0,Smith,Richard,1959.0,II,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01276_8.jpg,http://www.tate.org.uk/art/artworks/smith-ii-p01276
1012,13531.0,Smith,Richard,1959.0,III,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01277_8.jpg,http://www.tate.org.uk/art/artworks/smith-iii-p01277
1013,13532.0,Smith,Richard,1959.0,IV,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01278_8.jpg,http://www.tate.org.uk/art/artworks/smith-iv-p01278
1014,13533.0,Smith,Richard,1959.0,V,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01279_8.jpg,http://www.tate.org.uk/art/artworks/smith-v-p01279
1015,13534.0,Smith,Richard,1959.0,VI,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01280_8.jpg,http://www.tate.org.uk/art/artworks/smith-vi-p01280
1016,13535.0,Smith,Richard,1959.0,VII,Etching on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01281_8.jpg,http://www.tate.org.uk/art/artworks/smith-vii-p01281
1017,13536.0,Smith,Richard,1959.0,Frontispiece,Etching on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01282_8.jpg,http://www.tate.org.uk/art/artworks/smith-frontispiece-p01282
1018,13537.0,Smith,Richard,1959.0,I,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01283_8.jpg,http://www.tate.org.uk/art/artworks/smith-i-p01283
1019,13538.0,Smith,Richard,1959.0,II,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01284_8.jpg,http://www.tate.org.uk/art/artworks/smith-ii-p01284
1020,13539.0,Smith,Richard,1959.0,III,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01285_8.jpg,http://www.tate.org.uk/art/artworks/smith-iii-p01285
1021,13540.0,Smith,Richard,1959.0,IV,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01286_8.jpg,http://www.tate.org.uk/art/artworks/smith-iv-p01286
1022,13541.0,Smith,Richard,1959.0,V,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01287_8.jpg,http://www.tate.org.uk/art/artworks/smith-v-p01287
1023,13542.0,Smith,Richard,1959.0,VI,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01288_8.jpg,http://www.tate.org.uk/art/artworks/smith-vi-p01288
1024,13543.0,Smith,Richard,1959.0,VII,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01289_8.jpg,http://www.tate.org.uk/art/artworks/smith-vii-p01289
1025,13544.0,Smith,Richard,1959.0,VIII,Etching and aquatint on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01290_8.jpg,http://www.tate.org.uk/art/artworks/smith-viii-p01290
1026,13555.0,Smith,Richard,1959.0,Folded Paper Clip I,Lithograph on papers and 4 metal paperclips,1975.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01301_8.jpg,http://www.tate.org.uk/art/artworks/smith-folded-paper-clip-i-p01301
1027,13556.0,Smith,Richard,1959.0,Folded Paper Clip II,Lithograph on papers and 4 metal paperclips,1975.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01302_8.jpg,http://www.tate.org.uk/art/artworks/smith-folded-paper-clip-ii-p01302
1028,13557.0,Smith,Richard,1959.0,Folded Paper Clip III,Lithograph on papers and 4 metal paperclips,1975.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01303_8.jpg,http://www.tate.org.uk/art/artworks/smith-folded-paper-clip-iii-p01303
1029,14425.0,Trevelyan,Julian,2065.0,The Bat,Gouache and intaglio print on paper,1936.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01305_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-the-bat-p01305
1030,14427.0,Trevelyan,Julian,2065.0,Hungry People,Gouache and intaglio print on paper,1936.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01307_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-hungry-people-p01307
1031,14431.0,Trevelyan,Julian,2065.0,Bicycle Shop,Gouache and intaglio print on paper,1937.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01311_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-bicycle-shop-p01311
1032,14436.0,Trevelyan,Julian,2065.0,Activated Sludge,Intaglio print on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01316_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-activated-sludge-p01316
1033,14439.0,Trevelyan,Julian,2065.0,Home Waters,Intaglio print on paper,1971.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01319_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-home-waters-p01319
1034,14440.0,Trevelyan,Julian,2065.0,Aix-en-Provence,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01320_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-aix-en-provence-p01320
1035,14441.0,Trevelyan,Julian,2065.0,Arles,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01321_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-arles-p01321
1036,14446.0,Trevelyan,Julian,2065.0,Hay-Cart,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01326_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-hay-cart-p01326
1037,14447.0,Trevelyan,Julian,2065.0,Nimes,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01327_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-nimes-p01327
1038,14448.0,Trevelyan,Julian,2065.0,Rowers,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01328_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-rowers-p01328
1039,14449.0,Trevelyan,Julian,2065.0,Souk,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01329_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-souk-p01329
1040,14451.0,Trevelyan,Julian,2065.0,Airport,Intaglio print on paper,1972.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01331_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-airport-p01331
1041,14452.0,Trevelyan,Julian,2065.0,Athletes,Intaglio print on paper,1973.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01332_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-athletes-p01332
1042,14453.0,Trevelyan,Julian,2065.0,Bulldozer,Intaglio print on paper,1973.0,Presented by Waddington Galleries through the Institute of Contemporary Prints 1975,1975.0,http://www.tate.org.uk/art/images/work/P/P01/P01333_8.jpg,http://www.tate.org.uk/art/artworks/trevelyan-bulldozer-p01333
