id,City,Year,Sport,Discipline,Symbol,Event,Athlete First Name,Athlete Last Name,Gender,Country Code,Country,Medal
2443,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Maksim,Dyldin,Men,RUS,Russia,Bronze
2444,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,800m, Janeth Jepkosgei,Busienei,Women,KEN,Kenya,Silver
2445,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,1500m, Nicholas,Willis,Men,NZL,New Zealand,Silver
2446,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,100m hurdles, Priscilla,Lopes-schliep,Women,CAN,Canada,Bronze
2447,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,100m, Usain,Bolt,Men,JAM,Jamaica,Gold
2448,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Elodie,Ouedraogo,Women,BEL,Belgium,Silver
2449,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Franca,Idoko,Women,NGR,Nigeria,Bronze
2450,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,marathon, Samuel Kamau,Wansiru,Men,KEN,Kenya,Gold
2451,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Tatiana,Firova,Women,RUS,Russia,Silver
2452,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Keston,Bledman,Men,TRI,Trinidad and Tobago,Silver
2453,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,high jump, Tia,Hellebaut,Women,BEL,Belgium,Gold
2454,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Yulia,Gushchina,Women,RUS,Russia,Silver
2455,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,triple jump, Nelson,Evora,Men,POR,Portugal,Gold
2456,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,800m, Ismail Ahmed,Ismail,Men,SUD,Sudan,Silver
2457,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,pole vault, Steve,Hooker,Men,AUS,Australia,Gold
2458,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,3000m steeplechase, Richard Kipkemboi,Mateelong,Men,KEN,Kenya,Bronze
2459,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,1500m, Mehdi,Baala,Men,FRA,France,Bronze
2460,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Liudmila,Litvinova,Women,RUS,Russia,Silver
2461,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,200m, Allyson,Felix,Women,USA,United States,Silver
2462,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,javelin throw, Barbora,Spotakova,Women,CZE,Czech Republic,Gold
2463,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,3000m steeplechase, Brimin Kiprop,Kipruto,Men,KEN,Kenya,Gold
2464,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,110m hurdles, Dayron,Robles,Men,CUB,Cuba,Gold
2465,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,javelin throw, Maria,Abakumova,Women,RUS,Russia,Silver
2466,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,400m hurdles, Bershawn,Jackson,Men,USA,United States,Bronze
2467,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,high jump, Germaine,Mason,Men,GBR,United Kingdom,Silver
2468,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,long jump, Khotso,Mokoena,Men,RSA,South Africa,Silver
2469,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,pole vault, Evgeny,Lukyanenko,Men,RUS,Russia,Silver
2470,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Marc,Burns,Men,TRI,Trinidad and Tobago,Silver
2471,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,high jump, Andrey,Silnov,Men,RUS,Russia,Gold
2472,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,3000m steeplechase, Eunice,Jepkorir,Women,KEN,Kenya,Silver
2473,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,hammer throw, Aksana,Miankova,Women,BLR,Belarus,Gold
2474,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Mary,Wineberg,Women,USA,United States,Gold
2475,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,110m hurdles, David,Payne,Men,USA,United States,Silver
2476,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,5000m, Edwin Cheruiyot,Soi,Men,KEN,Kenya,Bronze
2477,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,20km race walk, Olga,Kaniskina,Women,RUS,Russia,Gold
2478,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,hammer throw, Vadim,Devyatovskiy,Men,BLR,Belarus,Silver
2479,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,800m, Hasna,Benhassi,Women,MAR,Morocco,Bronze
2480,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,marathon, Catherine,Ndereba,Women,KEN,Kenya,Silver
2481,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,long jump, Blessing,Okagbare,Women,NGR,Nigeria,Bronze
2482,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,3000m steeplechase, Ekaterina,Volkova,Women,RUS,Russia,Bronze
2483,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,hammer throw, Wenxiu,Zhang,Women,CHN,China,Bronze
2484,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,discus throw, Gerd,Kanter,Men,EST,Estonia,Gold
2485,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,shot put, Tomasz,Majewski,Men,POL,Poland,Gold
2486,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,50km walk, Denis,Nizhegorodov,Men,RUS,Russia,Bronze
2487,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,shot put, Christian,Cantwell,Men,USA,United States,Silver
2488,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,marathon, Chunxiu,Zhou,Women,CHN,China,Bronze
2489,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,pole vault, Jennifer,Stuczynski,Women,USA,United States,Silver
2490,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Anton,Kokorin,Men,RUS,Russia,Bronze
2491,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,10000m, Sileshi,Sihine,Men,ETH,Ethiopia,Silver
2492,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Olivia,Borlee,Women,BEL,Belgium,Silver
2493,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,hammer throw, Primoz,Kozmus,Men,SLO,Slovenia,Gold
2494,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Yuliya,Chermoshanskaya,Women,RUS,Russia,Gold
2495,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,400m, Christine,Ohuruogu,Women,GBR,United Kingdom,Gold
2496,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Aleksandra,Fedoriva,Women,RUS,Russia,Gold
2497,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Rosemarie,Whyte,Women,JAM,Jamaica,Bronze
2498,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Gloria,Kemasuode,Women,NGR,Nigeria,Bronze
2499,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,javelin throw, Tero,Pitkamaki,Men,FIN,Finland,Bronze
2500,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,shot put, Valerie,Vili,Women,NZL,New Zealand,Gold
2501,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,javelin throw, Christina,Obergfoll,Women,GER,Germany,Bronze
2502,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,10000m, Tirunesh,Dibaba,Women,ETH,Ethiopia,Gold
2503,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,200m, Walter,Dix,Men,USA,United States,Bronze
2504,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,pole vault, Elena,Isinbaeva,Women,RUS,Russia,Gold
2505,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,100m, Shelly-ann,Fraser,Women,JAM,Jamaica,Gold
2506,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Andretti,Bain,Men,BAH,Bahamas,Silver
2507,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,110m hurdles, David,Oliver,Men,USA,United States,Bronze
2508,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,1500m, Nancy jebet,Langat,Women,KEN,Kenya,Gold
2509,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,20km walk, Jefferson,Perez,Men,ECU,Ecuador,Silver
2510,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,400m, Shericka,Williams,Women,JAM,Jamaica,Silver
2511,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,400m, David,Neville,Men,USA,United States,Bronze
2512,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,400m, LaShawn,Merritt,Men,USA,United States,Gold
2513,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Richard,Thompson,Men,TRI,Trinidad and Tobago,Silver
2514,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,heptathlon, Hyleas,Fountain,Women,USA,United States,Silver
2515,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,decathlon, Andrei,Krauchanka,Men,BLR,Belarus,Silver
2516,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,50km walk, Alex,Schwazer,Men,ITA,Italy,Gold
2517,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Shericka,Williams,Women,JAM,Jamaica,Bronze
2518,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,marathon, Tsegay,Kebede,Men,ETH,Ethiopia,Bronze
2519,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,5000m, Eliud,Kipchoge,Men,KEN,Kenya,Silver
2520,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Naoki,Tsukahara,Men,JPN,Japan,Bronze
2521,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,long jump, Ibrahim,Camejo,Men,CUB,Cuba,Bronze
2522,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,pole vault, Svetlana,Feofanova,Women,RUS,Russia,Bronze
2523,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,shot put, Andrei,Mikhnevich,Men,BLR,Belarus,Bronze
2524,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Sanya,Richards,Women,USA,United States,Gold
2525,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,triple jump, Hrysopiyi,Devetzi,Women,GRE,Greece,Bronze
2526,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,discus throw, Stephanie,Brown trafton,Women,USA,United States,Gold
2527,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,pole vault, Denys,Yurchenko,Men,UKR,Ukraine,Bronze
2528,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,3000m steeplechase, Mahiedine,Mekhissi-b.,Men,FRA,France,Silver
2529,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,200m, Shawn,Crawford,Men,USA,United States,Silver
2530,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Christopher,Brown,Men,BAH,Bahamas,Silver
2531,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,high jump, Anna,Chicherova,Women,RUS,Russia,Bronze
2532,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,1500m, Asbel Kipruto,Kiprop,Men,KEN,Kenya,Gold
2533,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x100m relay, Shinji,Takahira,Men,JPN,Japan,Bronze
2534,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,discus throw, Virgilijus,Alekna,Men,LTU,Lithuania,Bronze
2535,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,20km race walk, Kjersti Tysse,Platzer,Women,NOR,Norway,Silver
2536,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,high jump, Blanka,Vlasic,Women,CRO,Croatia,Silver
2537,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,marathon, Jaouad,Gharib,Men,MAR,Morocco,Silver
2538,Beijing,2008.0,Athletics,Athletics,https://stillimg.olympic.org/sports/240x240/at.png?interpolation=lanczos-none&resize=480:480,4x400m relay, Jeremy,Wariner,Men,USA,United States,Gold
