id,Year,Rank,Home Games,Team Name,Baseball Field,Team ID
2510,2019.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2511,2019.0,5.0,81.0,Miami Marlins,Marlins Park,MIA
2512,2019.0,2.0,81.0,Milwaukee Brewers,Miller Park,MIL
2513,2019.0,1.0,81.0,Minnesota Twins,Target Field,MIN
2514,2019.0,1.0,81.0,New York Yankees,Yankee Stadium III,NYY
2515,2019.0,3.0,81.0,New York Mets,Citi Field,NYM
2516,2019.0,2.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2517,2019.0,4.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2518,2019.0,5.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2519,2019.0,5.0,81.0,San Diego Padres,Petco Park,SDP
2520,2019.0,5.0,81.0,Seattle Mariners,T-Mobile Park,SEA
2521,2019.0,3.0,81.0,San Francisco Giants,Oracle Park,SFG
2522,2019.0,1.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2523,2019.0,2.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2524,2019.0,3.0,81.0,Texas Rangers,Globe Life Park in Arlington,TEX
2525,2019.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2526,2019.0,2.0,81.0,Washington Nationals,Nationals Park,WSN
