id,Provider,Location,Latitude,Longitude,Access Location,Borough,Neighborhood,Postal Code
812,ALTICEUSA,ROOF OF BEACH HOUSE EAST SIDE,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
813,ALTICEUSA,ROOF OF BEACH HOUSE WEST SIDE,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
814,ALTICEUSA,ORIENTAL BL  1/P/W/O KENSINGTON ST,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
815,ALTICEUSA,ORIENTAL BL  1/P/W/O LANGHAMST,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
816,ALTICEUSA,ORIENTAL BL  1/P/W/O NORFOLK ST,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
817,ALTICEUSA,ORIENTAL BL 1/P/W/O MCKENZIE ST,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
818,ALTICEUSA,ORIENTAL BL  1/P/W/O JAFFRAY AV,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
819,ALTICEUSA,ORIENTAL BL 1/P/W/O HASTINGS ST,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
820,ALTICEUSA,ORIENTAL BL 1/P/E/O OCEAN AV,40.58,-73.95,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
821,ALTICEUSA,OCEAN AV 4/P/S/O ORIENTAL BL,40.58,-73.95,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
822,ALTICEUSA,ROOF OF BEACH HOUSE EAST SIDE,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
823,ALTICEUSA,ROOF OF BEACH HOUSE EAST SIDE,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
824,ALTICEUSA,ROOF OF BEACH HOUSE WEST SIDE,40.58,-73.94,Outdoor,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,11235.0
825,ALTICEUSA,IN PARK BELOW PLAYGROUND AREA SOUTH SIDE,40.7,-73.92,Outdoor,Brooklyn,Bushwick North,11237.0
826,ALTICEUSA,IN PARK  BTWEEN HANDBALL COURTS  SOUTH SIDE,40.7,-73.92,Outdoor,Brooklyn,Bushwick North,11237.0
827,Chelsea,9th and 15th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
828,Chelsea,8th and 16th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
829,Chelsea,17th Caledonia,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
830,Chelsea,9th and 16th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
831,Harlem,2102 Madison Ave,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
832,Harlem,1641 Madison Ave_NYCHA,40.8,-73.95,Outdoor,Manhattan,East Harlem South,10029.0
833,Harlem,Pole 46 - 8avES1N122,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
834,Harlem,Pole 45 - 8avES1N121,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
835,Harlem,Pole 67n - 131NS2ELe,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
836,Harlem,Pole 14 - 111 and St nick,40.8,-73.95,Outdoor,Manhattan,Central Harlem South,10026.0
837,Harlem,pole 28 - 119NS1WLenox,40.8,-73.95,Outdoor,Manhattan,Central Harlem South,10026.0
838,Harlem,Pole 70 - 5avWS1N130,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
839,Harlem,pole 41: 7avNWC124,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
840,Harlem,Harlem Hospital South,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
841,Harlem,Harlem Hospital North,40.82,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
842,Harlem,Harlem Hospital Center,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
843,Harlem,9 W110,40.8,-73.95,Outdoor,Manhattan,park-cemetery-etc-Manhattan,10025.0
844,Harlem,50 Lenox Ave_NYCHA,40.8,-73.95,Outdoor,Manhattan,Central Harlem South,10026.0
845,Harlem,50 Lenox Ave. 112th St. Side_NYCHA,40.8,-73.95,Outdoor,Manhattan,Central Harlem South,10026.0
846,Harlem,42 West 120th Street_THAL (new),40.8,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
847,Downtown Brooklyn,1 Boerum Place,40.69,-73.99,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
848,Downtown Brooklyn,1 Boerum Place,40.69,-73.99,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
849,Downtown Brooklyn,1 Boerum Place,40.69,-73.99,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
850,Downtown Brooklyn,1 Dekalb Ave.,40.69,-73.98,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
851,Downtown Brooklyn,1 Dekalb Ave.,40.69,-73.98,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
852,LinkNYC - Citybridge,86-56 111 St,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
853,LinkNYC - Citybridge,112-25 Jamaica Ave,40.7,-73.84,Outdoor Kiosk,Queens,Richmond Hill,11418.0
854,LinkNYC - Citybridge,87-02 114 St,40.7,-73.83,Outdoor Kiosk,Queens,Richmond Hill,11418.0
855,LinkNYC - Citybridge,163-06 Jamaica Ave,40.7,-73.8,Outdoor Kiosk,Queens,Jamaica,11432.0
856,Downtown Brooklyn,1 University Plaza (LIU),40.69,-73.98,Outdoor,Brooklyn,Fort Greene,11201.0
857,Downtown Brooklyn,1 University Plaza (LIU),40.69,-73.98,Outdoor,Brooklyn,Fort Greene,11201.0
858,Downtown Brooklyn,1 University Plaza (LIU),40.69,-73.98,Outdoor,Brooklyn,Fort Greene,11201.0
859,Downtown Brooklyn,1 University Plaza (LIU),40.69,-73.98,Outdoor,Brooklyn,Fort Greene,11201.0
860,Downtown Brooklyn,110 Livingston St.,40.69,-73.99,Outdoor,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
861,Downtown Brooklyn,110 Livingston St.,40.69,-73.99,Outdoor,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
862,Downtown Brooklyn,110 Livingston St.,40.69,-73.99,Outdoor,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
863,Downtown Brooklyn,110 Livingston St.,40.69,-73.99,Outdoor,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
864,Downtown Brooklyn,110 Livingston St.,40.69,-73.99,Outdoor,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
865,LinkNYC - Citybridge,160-05 Jamaica Ave,40.7,-73.8,Outdoor Kiosk,Queens,Jamaica,11432.0
866,LinkNYC - Citybridge,166-02 Jamaica Ave,40.71,-73.79,Outdoor Kiosk,Queens,Jamaica,11432.0
867,LinkNYC - Citybridge,148-07 Jamaica Ave,40.7,-73.81,Outdoor Kiosk,Queens,Jamaica,11435.0
868,LinkNYC - Citybridge,147-05 Jamaica Ave,40.7,-73.81,Outdoor Kiosk,Queens,Jamaica,11435.0
869,LinkNYC - Citybridge,168-03 Jamaica Ave,40.71,-73.79,Outdoor Kiosk,Queens,Jamaica,11432.0
870,LinkNYC - Citybridge,161-21 Jamaica Ave,40.7,-73.8,Outdoor Kiosk,Queens,Jamaica,11432.0
871,LinkNYC - Citybridge,162-02 Jamaica Ave,40.7,-73.8,Outdoor Kiosk,Queens,Jamaica,11432.0
872,LinkNYC - Citybridge,163-33 Jamaica Ave,40.71,-73.8,Outdoor Kiosk,Queens,Jamaica,11432.0
873,LinkNYC - Citybridge,163-02 Jamaica Ave,40.7,-73.8,Outdoor Kiosk,Queens,Jamaica,11432.0
874,Harlem,pole 08: 112NS3ELe,40.8,-73.95,Outdoor,Manhattan,Central Harlem South,10026.0
875,Harlem,pole 07: MavNWC120,40.8,-73.94,Outdoor,Manhattan,East Harlem North,10027.0
876,Harlem,pole 06: MavSEC119th,40.8,-73.94,Outdoor,Manhattan,East Harlem North,10035.0
877,Harlem,pole 05: MavSWC118,40.8,-73.94,Outdoor,Manhattan,East Harlem North,10035.0
878,Harlem,pole 04: MavC112,40.8,-73.95,Outdoor,Manhattan,East Harlem South,10029.0
879,Harlem,pole 03: MavES1S116,40.8,-73.94,Outdoor,Manhattan,East Harlem North,10029.0
880,Harlem,pole 02: MavWSMB113,40.8,-73.95,Outdoor,Manhattan,East Harlem North,10029.0
881,SPECTRUM,Open Seating,40.68,-74.01,Outdoor,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
882,SPECTRUM,Playground Area,40.68,-74.01,Outdoor,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
883,SPECTRUM,Baseball Field,40.68,-74.01,Outdoor,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
884,SPECTRUM,Parking lot on Union Turn Pike at 196th Place,40.73,-73.77,Outdoor TWC Aerial,Queens,Fresh Meadows-Utopia,11366.0
885,SPECTRUM,Ball field 3 on Union Turn Pike at 194th St,40.73,-73.78,Outdoor TWC Aerial,Queens,Fresh Meadows-Utopia,11366.0
886,SPECTRUM,Parking lot and Tennis Courts,40.73,-73.77,Outdoor,Queens,park-cemetery-etc-Queens,11423.0
887,SPECTRUM,Parking lot and Tennis Courts,40.73,-73.77,Outdoor,Queens,park-cemetery-etc-Queens,11423.0
888,SPECTRUM,Playground off 193rd and Aberdeen,40.73,-73.78,Outdoor TWC Aerial,Queens,park-cemetery-etc-Queens,11423.0
889,SPECTRUM,Parking lot and Tennis Courts,40.73,-73.77,Outdoor,Queens,park-cemetery-etc-Queens,11423.0
890,SPECTRUM,Park Area at W63rd & Columbus,40.77,-73.98,Outdoor,Manhattan,Lincoln Square,10023.0
891,SPECTRUM,Playground,40.61,-74.01,Outdoor,Brooklyn,park-cemetery-etc-Brooklyn,11228.0
892,SPECTRUM,Park Area,40.73,-73.88,Outdoor TWC Aerial,Queens,Elmhurst,11373.0
893,SPECTRUM,Park Area,40.73,-73.88,Outdoor TWC Aerial,Queens,Elmhurst,11373.0
894,SPECTRUM,Park Area,40.73,-73.88,Outdoor TWC Aerial,Queens,Elmhurst,11373.0
895,SPECTRUM,East and South Park Area,40.77,-73.99,Outdoor,Manhattan,Lincoln Square,10023.0
896,SPECTRUM,"1st Floor, North Multi-purpose Rm",40.77,-73.99,Indoor,Manhattan,Lincoln Square,10023.0
897,SPECTRUM,"1st Floor, South Multi-purpose Rm",40.77,-73.99,Indoor,Manhattan,Lincoln Square,10023.0
898,SPECTRUM,"1st Floor, North Lobby",40.77,-73.99,Indoor,Manhattan,Lincoln Square,10023.0
899,SPECTRUM,"2nd Floor, South Lobby",40.77,-73.99,Indoor,Manhattan,Lincoln Square,10023.0
900,SPECTRUM,"2nd Floor, South Fitness Center",40.77,-73.99,Indoor,Manhattan,Lincoln Square,10023.0
901,SPECTRUM,Parking area and ballfield,40.59,-74.14,Outdoor TWC Aerial,Staten Island,New Springville-Bloomfield-Travis,10314.0
902,SPECTRUM,Parking area and ballfield,40.59,-74.14,Outdoor TWC Aerial,Staten Island,New Springville-Bloomfield-Travis,10314.0
903,SPECTRUM,Parking area and ballfield,40.59,-74.14,Outdoor TWC Aerial,Staten Island,New Springville-Bloomfield-Travis,10314.0
904,SPECTRUM,1st Floor,40.59,-74.14,Indoor,Staten Island,New Springville-Bloomfield-Travis,10314.0
905,SPECTRUM,2nd Floor,40.59,-74.14,Indoor,Staten Island,New Springville-Bloomfield-Travis,10314.0
906,SPECTRUM,Lobby,40.72,-73.98,Indoor,Manhattan,Lower East Side,10002.0
907,SPECTRUM,North East area,40.72,-73.98,Outdoor,Manhattan,Lower East Side,10002.0
908,Downtown Brooklyn,160 Schermerhorn St.,40.69,-73.99,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
909,Downtown Brooklyn,160 Schermerhorn St.,40.69,-73.99,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
910,Downtown Brooklyn,160 Schermerhorn St.,40.69,-73.99,Outdoor,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
911,ALTICEUSA,IN PARK ABOVE  PLAYGROUND  NORTH SIDE,40.7,-73.92,Outdoor,Brooklyn,Bushwick North,11237.0
912,ALTICEUSA,IN PARK LEFT SIDE OF BASKETBNALL COURTS NORTH SIDE,40.7,-73.92,Outdoor,Brooklyn,Bushwick North,11237.0
913,ALTICEUSA,BACK WALL OF NATURE CENTER,40.6,-73.93,Indoor,Brooklyn,park-cemetery-etc-Brooklyn,11234.0
914,ALTICEUSA,EXHIBIT HALL OF NATURE CENTER,40.6,-73.93,Indoor,Brooklyn,park-cemetery-etc-Brooklyn,11234.0
915,ALTICEUSA,AVE U 1/P/W/O E 33RD ST,40.61,-73.93,Outdoor,Brooklyn,park-cemetery-etc-Brooklyn,11229.0
916,ALTICEUSA,C/O AVE U/ E 35TH ST,40.61,-73.93,Outdoor,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,11234.0
917,ALTICEUSA,AVE U 4/P/W/O E. 33RD ST,40.6,-73.93,Outdoor,Brooklyn,park-cemetery-etc-Brooklyn,11229.0
918,ALTICEUSA,BA ON WEST SIDE OF BLDG,40.84,-73.84,Outdoor,Bronx,Van Nest-Morris Park-Westchester Square,10461.0
919,ALTICEUSA,BA ON EAST SIDE OF BLDG,40.84,-73.84,Outdoor,Bronx,Van Nest-Morris Park-Westchester Square,10461.0
920,ALTICEUSA,LOBBY REC ROOM CEILING MOUNT,40.84,-73.84,Indoor,Bronx,Van Nest-Morris Park-Westchester Square,10461.0
921,ALTICEUSA,C/O MIDDLETOWN RD /MCDONOUGH PL,40.85,-73.82,Outdoor,Bronx,Pelham Bay-Country Club-City Island,10465.0
922,ALTICEUSA,Parade grounds-N/O /Tortoise & Hare statue,40.89,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10471.0
923,ALTICEUSA,Parade grounds-S/O /Tortoise & Hare statue,40.89,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10471.0
924,ALTICEUSA,C/O E 180TH /DALY AV,40.84,-73.88,Outdoor,Bronx,East Tremont,10460.0
925,ALTICEUSA,DALY AV 1 P/S/O E 180TH ST,40.84,-73.88,Outdoor,Bronx,East Tremont,10460.0
926,ALTICEUSA,1ST FL RECEPTION,40.88,-73.88,Indoor,Bronx,Norwood,10467.0
927,ALTICEUSA,1ST FL SENIOR GAME ROOM,40.88,-73.88,Indoor,Bronx,Norwood,10467.0
928,ALTICEUSA,1ST FL SENIOR LOUNGE,40.88,-73.88,Indoor,Bronx,Norwood,10467.0
929,ALTICEUSA,2ND FL COMMUNITY ROOM,40.88,-73.88,Indoor,Bronx,Norwood,10467.0
930,ALTICEUSA,RESERVOIR OVAL E  2/P/S/O RESERVOIR PL,40.88,-73.88,Outdoor,Bronx,Norwood,10467.0
931,ALTICEUSA,RESERVOIR OVAL E  1/p/n/o holt pl,40.88,-73.88,Outdoor,Bronx,Norwood,10467.0
932,ALTICEUSA,RESERVOIR OVAL E  1/p/E O BAINBRIDGE AV,40.88,-73.88,Outdoor,Bronx,Norwood,10467.0
933,ALTICEUSA,RESERVOIR OVAL E  3/p/S/o holt pl,40.88,-73.88,Outdoor,Bronx,Norwood,10467.0
934,ALTICEUSA,RESERVOIR OVAL E  8/p/S/o holt pl,40.88,-73.88,Outdoor,Bronx,Norwood,10467.0
935,ALTICEUSA,HAWTHRONE ST 1 P/W/BROOKLYN AV,40.66,-73.94,Outdoor,Brooklyn,Prospect Lefferts Gardens-Wingate,11203.0
936,Manhattan Down Alliance,"11 Fulton Street, New York, NY 10038, USA",40.71,-74.0,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10038.0
937,Manhattan Down Alliance,"16 Bond Street, New York, NY 10038, USA",40.71,-74.0,Outdoor,Manhattan,West Village,10012.0
938,Manhattan Down Alliance,"East River Ferry, John Street, New York, NY 10006, USA",40.7,-74.0,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10038.0
939,Manhattan Down Alliance,"135 John Street, New York, NY 10038, USA",40.71,-74.0,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10038.0
940,Manhattan Down Alliance,"182-188 Front Street, New York, NY 10038, USA",40.71,-74.0,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10038.0
941,Manhattan Down Alliance,"125-133 Maiden Lane, New York, NY 10038, USA",40.71,-74.01,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10038.0
942,Manhattan Down Alliance,"5 Hanover Square, New York, NY 10004, USA",40.7,-74.01,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10004.0
943,Manhattan Down Alliance,"110 Pearl Street, New York, NY 10005, USA",40.7,-74.01,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10005.0
944,Manhattan Down Alliance,"90 Water Street, New York, NY 10005, USA",40.7,-74.01,Outdoor,Manhattan,Battery Park City-Lower Manhattan,10005.0
945,Chelsea,10th between 15th and 16th,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
946,Chelsea,16th near 9th r,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
947,Chelsea,16th between 8th and 9th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
948,Chelsea,10th and 15th,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
949,Chelsea,9th Ave and 12th St,40.74,-74.01,Outdoor,Manhattan,West Village,10014.0
950,Chelsea,"10th between, 17th and 18th",40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
951,Chelsea,9th between 16th and 17th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
952,Chelsea,17th near 9th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
953,Chelsea,8th and 18th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
954,Chelsea,10th between 16th and 17th,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
955,Chelsea,8th and 17th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
956,Chelsea,17th near 8th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
957,Chelsea,9th and 19th SW,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
958,Chelsea,14thst and 9thav r,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
959,Chelsea,9th av and 13th st,40.74,-74.01,Outdoor,Manhattan,West Village,10014.0
960,Chelsea,17th between 10th and 9th,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
961,Chelsea,18th between 8th and 9th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
962,Chelsea,15th between 8th and 9th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
963,Chelsea,16th east of 10th Av,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
964,Chelsea,9th and 18th,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
965,Chelsea,8th and 15 th SE pole,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
966,AT&T,Field House area,40.72,-73.95,Outdoor,Brooklyn,North Side-South Side,11222.0
967,SPECTRUM,Lake Club Restaurant Back Patio Dining,40.62,-74.11,Indoor,Staten Island,Westerleigh,10301.0
968,SPECTRUM,Lake Club Restaurant Indoor Dining Area,40.62,-74.11,Indoor,Staten Island,Westerleigh,10301.0
969,Chelsea,loading dock,40.74,-74.0,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
970,Chelsea,85 10th lobby unit,40.74,-74.01,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10011.0
971,SPECTRUM,Track & Field,40.72,-73.95,Outdoor,Brooklyn,North Side-South Side,11222.0
972,SPECTRUM,Track & Field,40.72,-73.95,Outdoor,Brooklyn,North Side-South Side,11222.0
973,SPECTRUM,Track & Field,40.72,-73.95,Outdoor,Brooklyn,North Side-South Side,11222.0
974,SPECTRUM,Fort Hamilton PKWY Between 76th & 77th St,40.63,-74.02,Outdoor TWC Aerial,Brooklyn,Dyker Heights,11228.0
975,SPECTRUM,Tennis Courts at 76th St. & Hamilton,40.63,-74.02,Outdoor TWC Aerial,Brooklyn,Dyker Heights,11228.0
976,SPECTRUM,Basketball Courts at Bay Ridge Pkwy,40.63,-74.02,Outdoor TWC Aerial,Brooklyn,Dyker Heights,11228.0
977,SPECTRUM,Entrance off 73rd St,40.63,-74.02,Outdoor TWC Aerial,Brooklyn,Dyker Heights,11228.0
978,SPECTRUM,Comfort station & Playground area,40.63,-74.02,Outdoor TWC Aerial,Brooklyn,Dyker Heights,11228.0
979,SPECTRUM,2nd Fl Aerobics Rm,40.72,-73.96,Indoor,Brooklyn,North Side-South Side,11211.0
980,SPECTRUM,Lobby area,40.72,-73.96,Indoor,Brooklyn,North Side-South Side,11211.0
981,SPECTRUM,Along Boardwalk and Beach,40.57,-74.09,Outdoor,Staten Island,New Dorp-Midland Beach,10305.0
982,SPECTRUM,Along Boardwalk and Beach,40.57,-74.09,Outdoor,Staten Island,New Dorp-Midland Beach,10305.0
983,SPECTRUM,Along Boardwalk and Beach,40.57,-74.09,Outdoor,Staten Island,New Dorp-Midland Beach,10305.0
984,AT&T,Near the Picnic House,40.65,-73.97,Outdoor,Brooklyn,park-cemetery-etc-Brooklyn,11226.0
985,SPECTRUM,Along Boardwalk and Beach,40.57,-74.09,Outdoor,Staten Island,New Dorp-Midland Beach,10305.0
986,SPECTRUM,Along Boardwalk and Beach,40.57,-74.09,Outdoor,Staten Island,Old Town-Dongan Hills-South Beach,10305.0
987,SPECTRUM,Along Boardwalk and Beach,40.57,-74.08,Outdoor,Staten Island,Old Town-Dongan Hills-South Beach,10305.0
988,LinkNYC - Citybridge,968 4 TH AVE,40.65,-74.01,Outdoor Kiosk,Brooklyn,Sunset Park West,11232.0
989,LinkNYC - Citybridge,601 5Th Avenue,40.66,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
990,LinkNYC - Citybridge,63 5 Avenue,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11217.0
991,LinkNYC - Citybridge,776 4 TH AVE,40.66,-74.0,Outdoor Kiosk,Brooklyn,Sunset Park West,11232.0
992,LinkNYC - Citybridge,784 4 TH AVE,40.66,-74.0,Outdoor Kiosk,Brooklyn,Sunset Park West,11232.0
993,LinkNYC - Citybridge,438 3Rd Ave,40.74,-73.98,Outdoor Kiosk,Manhattan,Murray Hill-Kips Bay,10016.0
994,LinkNYC - Citybridge,411 3Rd Ave,40.74,-73.98,Outdoor Kiosk,Manhattan,Murray Hill-Kips Bay,10016.0
995,LinkNYC - Citybridge,633 3Rd Ave,40.75,-73.98,Outdoor Kiosk,Manhattan,Turtle Bay-East Midtown,10017.0
996,LinkNYC - Citybridge,147 3Rd Ave,40.73,-73.99,Outdoor Kiosk,Manhattan,Gramercy,10003.0
997,LinkNYC - Citybridge,140 3Rd Ave,40.73,-73.99,Outdoor Kiosk,Manhattan,Gramercy,10003.0
998,LinkNYC - Citybridge,900 3Rd Ave,40.76,-73.97,Outdoor Kiosk,Manhattan,Turtle Bay-East Midtown,10022.0
999,LinkNYC - Citybridge,936 3Rd Ave,40.76,-73.97,Outdoor Kiosk,Manhattan,Turtle Bay-East Midtown,10022.0
1000,LinkNYC - Citybridge,160 East 38Th Street,40.75,-73.98,Outdoor Kiosk,Manhattan,Murray Hill-Kips Bay,10016.0
1001,LinkNYC - Citybridge,130 3Rd Ave,40.73,-73.99,Outdoor Kiosk,Manhattan,Gramercy,10003.0
1002,LinkNYC - Citybridge,362 3Rd Ave,40.74,-73.98,Outdoor Kiosk,Manhattan,Gramercy,10016.0
1003,SPECTRUM,Park Perimeter,40.75,-73.8,Outdoor TWC Aerial,Queens,East Flushing,11365.0
1004,SPECTRUM,Park Perimeter,40.75,-73.8,Outdoor TWC Aerial,Queens,East Flushing,11358.0
1005,SPECTRUM,Park Perimeter,40.75,-73.81,Outdoor TWC Aerial,Queens,East Flushing,11358.0
1006,SPECTRUM,Park Perimeter,40.75,-73.81,Outdoor TWC Aerial,Queens,East Flushing,11358.0
1007,SPECTRUM,Park Perimeter,40.75,-73.81,Outdoor TWC Aerial,Queens,park-cemetery-etc-Queens,11365.0
1008,AT&T,Entire Park,40.69,-73.98,Outdoor,Brooklyn,Fort Greene,11201.0
1009,AT&T,Amphitheater,40.69,-73.95,Outdoor,Brooklyn,Bedford,11216.0
1010,SPECTRUM,Park Perimeter,40.75,-73.82,Outdoor TWC Aerial,Queens,Flushing,11355.0
1011,SPECTRUM,NW area by dog run off 5th Ave,40.74,-73.99,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10010.0
1012,SPECTRUM,NW area near E. 26th St off 5th Ave,40.74,-73.99,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10010.0
1013,SPECTRUM,NE area by Shake Shack off Madison Ave,40.74,-73.99,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10010.0
1014,SPECTRUM,NE area off Madison Ave between 25th St and 24th St,40.74,-73.99,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10010.0
1015,SPECTRUM,NW area by dog run off 5th Ave,40.74,-73.99,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10010.0
1016,SPECTRUM,NE area off Madison Ave near E. 26th St,40.74,-73.99,Outdoor,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10010.0
1017,SPECTRUM,Park Bandshell Area,40.66,-73.98,Outdoor TWC Aerial,Brooklyn,park-cemetery-etc-Brooklyn,11215.0
1018,SPECTRUM,Park Bandshell Area,40.66,-73.98,Outdoor TWC Aerial,Brooklyn,park-cemetery-etc-Brooklyn,11215.0
1019,AT&T,South side near Sheep Meadow/ Mineral Spring,40.77,-73.97,Outdoor,Manhattan,park-cemetery-etc-Manhattan,10025.0
